From: Smith-Martin et al. (2019) Effects of dry-season irrigation on leaf physiology and biomass allocation in tropical lianas and trees. Ecology 100:e02827,,,,,,,,,,,,,,
These data are summaries of data available online with the article:,,,,https://doi.org/10.5061/dryad.844rs7d,,,,,,,,,,
mean_MPa is pre-dawn leaf water potential; it is the mean from replicate trees in replicate plots which were not watered.,,,,,,,,,,,,,,
mean_CO2_flux is flux into a leaf; it is a very close proxy for photosynthetic rate,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Plot,Treatment,Tag,Speciesname,Habit,PredawnMPa,MiddayMPa,MiddayMinusPredawnMPa,Photo.umolCO2,Condu.mol.H2O,IntrinsicWUE.A,InstantaneusWUE.A,SoilMoisture,Date,Season
10,unwatered,962,Dipteryxoleifera,tree,-1.924,-3.469,-1.545,NA,NA,NA,NA,19.5192,10_April_15,dry
10,unwatered,944,Hieronymaalchorneoides,tree,-1.282,-1.762,-0.48,NA,NA,NA,NA,20.496,3_April_15,dry
10,unwatered,975,Huracrepitans,tree,-0.814,-1.582,-0.768,NA,NA,NA,NA,20.7624,7_April_15,dry
10,unwatered,978,Huracrepitans,tree,-0.917,-1.251,-0.334,NA,NA,NA,NA,21.3396,3_April_15,dry
10,unwatered,938,Swieteniamacrophylla,tree,-1.401,-2.282,-0.881,NA,NA,NA,NA,22.8048,6_April_15,dry
10,unwatered,985,Terminaliaamazonia,tree,-1.485,-2.19,-0.705,NA,NA,NA,NA,18.9864,6_April_15,dry
10,unwatered,999,Terminaliaamazonia,tree,-1.007,-1.763,-0.756,NA,NA,NA,NA,18.1872,11_April_15,dry
11,watered,1072,Callichlamyslatifolia,liana,-0.871,-1.575,-0.704,NA,NA,NA,NA,22.3028,6_April_15,dry
11,watered,1073,Callichlamyslatifolia,liana,-0.402,-2.372,-1.97,NA,NA,NA,NA,24.9136,3_April_15,dry
11,watered,1049,Davillakunthii,liana,-0.351,-1.532,-1.181,NA,NA,NA,NA,20.2056,11_April_15,dry
11,watered,1095,Davillakunthii,liana,-0.293,-1.569,-1.276,NA,NA,NA,NA,17.4664,11_April_15,dry
11,watered,1013,Doliocarpusmajor,liana,-0.832,-1.451,-0.619,NA,NA,NA,NA,17.6376,11_April_15,dry
11,watered,1016,Doliocarpusmajor,liana,-0.479,-2.062,-1.583,NA,NA,NA,NA,16.5676,10_April_15,dry
11,watered,1077,Machaeriummilleflorum,liana,-0.45,-2.146,-1.696,NA,NA,NA,NA,19.9916,10_April_15,dry
11,watered,1085,Machaeriummilleflorum,liana,-0.351,-1.133,-0.782,NA,NA,NA,NA,24.828,8_April_15,dry
11,watered,1074,Maripapanamensis,liana,-1.064,-1.633,-0.569,NA,NA,NA,NA,20.976,13_April_15,dry
11,watered,1076,Maripapanamensis,liana,-1.272,-1.748,-0.476,NA,NA,NA,NA,26.54,3_April_15,dry
11,watered,1028,Paulliniapinnata,liana,-0.743,-2.556,-1.813,NA,NA,NA,NA,18.6648,8_April_15,dry
11,watered,1084,Paulliniapinnata,liana,-0.425,-1.682,-1.257,NA,NA,NA,NA,20.976,14_April_16,dry
11,watered,1048,Crescentiacujete,tree,-0.652,-1.43,-0.778,NA,NA,NA,NA,19.6064,7_April_15,dry
11,watered,1080,Crescentiacujete,tree,-0.954,-1.666,-0.712,NA,NA,NA,NA,18.4508,6_April_15,dry
11,watered,1052,Dipteryxoleifera,tree,-0.402,-1.892,-1.49,NA,NA,NA,NA,19.6064,7_April_15,dry
11,watered,1058,Dipteryxoleifera,tree,-0.682,-1.588,-0.906,NA,NA,NA,NA,20.2912,10_April_15,dry
11,watered,1004,Hieronymaalchorneoides,tree,-1.235,-1.401,-0.166,NA,NA,NA,NA,19.9488,11_April_15,dry
11,watered,1086,Hieronymaalchorneoides,tree,-0.461,-1.391,-0.93,NA,NA,NA,NA,21.3612,13_April_15,dry
11,watered,1067,Huracrepitans,tree,-0.986,-1.262,-0.276,NA,NA,NA,NA,25.9408,4_April_15,dry
11,watered,1059,Swieteniamacrophylla,tree,-0.883,-2.243,-1.36,NA,NA,NA,NA,18.6648,3_April_15,dry
11,watered,1005,Terminaliaamazonia,tree,-0.545,-0.875,-0.33,NA,NA,NA,NA,19.4352,4_April_15,dry
11,watered,1010,Terminaliaamazonia,tree,-0.995,-1.755,-0.76,NA,NA,NA,NA,17.0384,11_April_15,dry
12,unwatered,1107,Davillakunthii,liana,-0.731,-2.309,-1.578,NA,NA,NA,NA,18.5792,11_April_15,dry
12,unwatered,1130,Davillakunthii,liana,-0.245,-1.863,-1.618,NA,NA,NA,NA,16.6104,13_April_15,dry
12,unwatered,1111,Doliocarpusmajor,liana,-0.845,-1.785,-0.94,NA,NA,NA,NA,18.1512,7_April_15,dry
12,unwatered,1151,Doliocarpusmajor,liana,-1.491,-1.621,-0.13,NA,NA,NA,NA,16.7816,6_April_15,dry
12,unwatered,1143,Machaeriummilleflorum,liana,-0.448,-1.653,-1.205,NA,NA,NA,NA,19.264,4_April_15,dry
12,unwatered,1189,Machaeriummilleflorum,liana,-0.248,-1.21,-0.962,NA,NA,NA,NA,16.7816,11_April_15,dry
12,unwatered,1102,Maripapanamensis,liana,-0.344,-1.601,-1.257,NA,NA,NA,NA,15.6688,10_April_15,dry
12,unwatered,1198,Maripapanamensis,liana,-0.578,-1.645,-1.067,NA,NA,NA,NA,17.98,4_April_15,dry
12,unwatered,1136,Paulliniapinnata,liana,-0.842,-2.398,-1.556,NA,NA,NA,NA,17.6376,13_April_15,dry
12,unwatered,1180,Paulliniapinnata,liana,-1.292,-2.1,-0.808,NA,NA,NA,NA,18.7504,6_April_15,dry
12,unwatered,1122,Crescentiacujete,tree,NA,NA,NA,NA,NA,NA,NA,NA,7_April_15,dry
12,unwatered,1141,Dipteryxoleifera,tree,-2.097,-3.572,-1.475,NA,NA,NA,NA,18.5364,6_April_15,dry
12,unwatered,1186,Dipteryxoleifera,tree,-2.036,-3.078,-1.042,NA,NA,NA,NA,16.696,10_April_15,dry
12,unwatered,1179,Hieronymaalchorneoides,tree,-1.02,-1.767,-0.747,NA,NA,NA,NA,16.91,7_April_15,dry
12,unwatered,1193,Hieronymaalchorneoides,tree,-2.392,-2.35,0.042,NA,NA,NA,NA,19.0928,6_April_15,dry
12,unwatered,1110,Huracrepitans,tree,-0.896,-1.035,-0.139,NA,NA,NA,NA,16.268,8_April_15,dry
12,unwatered,1150,Huracrepitans,tree,-1.003,-1.291,-0.288,NA,NA,NA,NA,16.0968,6_April_15,dry
12,unwatered,1184,Swieteniamacrophylla,tree,-1.23,-2.51,-1.28,NA,NA,NA,NA,16.696,13_April_15,dry
12,unwatered,1197,Swieteniamacrophylla,tree,-1.872,-3.065,-1.193,NA,NA,NA,NA,16.0968,10_April_15,dry
12,unwatered,1101,Terminaliaamazonia,tree,-0.225,-1.902,-1.677,NA,NA,NA,NA,17.4236,13_April_15,dry
12,unwatered,1187,Terminaliaamazonia,tree,-1.725,-2.127,-0.402,NA,NA,NA,NA,17.8944,7_April_15,dry
1,unwatered,50,Davillakunthii,liana,-0.341,-0.984,-0.643,NA,NA,NA,NA,19.186,12_May_15,transition
1,unwatered,100,Davillakunthii,liana,-0.212,-1.533,-1.321,NA,NA,NA,NA,23.394,8_May_15,transition
1,unwatered,1,Doliocarpusmajor,liana,-0.464,-1.163,-0.699,NA,NA,NA,NA,21.816,12_May_15,transition
1,unwatered,7,Doliocarpusmajor,liana,-0.485,-1.108,-0.623,NA,NA,NA,NA,26.55,5_May_15,transition
1,unwatered,22,Machaeriummilleflorum,liana,-0.345,-1.049,-0.704,NA,NA,NA,NA,23.8148,5_May_15,transition
1,unwatered,60,Machaeriummilleflorum,liana,-0.262,-0.873,-0.611,NA,NA,NA,NA,32.2308,5_May_15,transition
1,unwatered,25,Maripapanamensis,liana,-0.455,-1.042,-0.587,NA,NA,NA,NA,27.3916,5_May_15,transition
1,unwatered,82,Maripapanamensis,liana,-0.467,-1.307,-0.84,NA,NA,NA,NA,20.9744,8_May_15,transition
1,unwatered,4,Paulliniapinnata,liana,-0.521,-1.564,-1.043,NA,NA,NA,NA,23.4992,12_May_15,transition
1,unwatered,95,Paulliniapinnata,liana,-0.45,-1.991,-1.541,NA,NA,NA,NA,23.2888,11_May_15,transition
1,unwatered,75,Dipteryxoleifera,tree,-0.218,-1.301,-1.083,NA,NA,NA,NA,26.6552,8_May_15,transition
1,unwatered,92,Dipteryxoleifera,tree,-0.258,-1.606,-1.348,NA,NA,NA,NA,25.6558,4_May_15,transition
1,unwatered,18,Swieteniamacrophylla,tree,-0.544,-1.205,-0.661,NA,NA,NA,NA,22.6576,9_May_15,transition
1,unwatered,6,Terminaliaamazonia,tree,-0.053,-0.719,-0.666,NA,NA,NA,NA,27.9702,4_May_15,transition
1,unwatered,61,Terminaliaamazonia,tree,-0.246,-0.582,-0.336,NA,NA,NA,NA,23.8674,8_May_15,transition
2,watered,145,Callichlamyslatifolia,liana,-0.483,-1.487,-1.004,NA,NA,NA,NA,22.6576,8_May_15,transition
2,watered,128,Davillakunthii,liana,-0.392,-1.08,-0.688,NA,NA,NA,NA,26.3396,9_May_15,transition
2,watered,175,Davillakunthii,liana,-0.082,-0.816,-0.734,NA,NA,NA,NA,33.0198,5_May_15,transition
2,watered,122,Doliocarpusmajor,liana,-0.541,-1.312,-0.771,NA,NA,NA,NA,25.498,9_May_15,transition
2,watered,192,Doliocarpusmajor,liana,-0.261,-1.227,-0.966,NA,NA,NA,NA,23.8148,8_May_15,transition
2,watered,141,Machaeriummilleflorum,liana,-0.66,-1.692,-1.032,NA,NA,NA,NA,27.4968,6_May_15,transition
2,watered,168,Machaeriummilleflorum,liana,-0.218,-1.24,-1.022,NA,NA,NA,NA,35.492,4_May_15,transition
2,watered,133,Maripapanamensis,liana,-0.849,-1.291,-0.442,NA,NA,NA,NA,24.3934,9_May_15,transition
2,watered,146,Maripapanamensis,liana,-0.649,-1.138,-0.489,NA,NA,NA,NA,30.1268,6_May_15,transition
2,watered,123,Paulliniapinnata,liana,-0.511,-1.48,-0.969,NA,NA,NA,NA,20.8692,11_May_15,transition
2,watered,194,Paulliniapinnata,liana,-0.563,-1.715,-1.152,NA,NA,NA,NA,22.0264,12_May_15,transition
2,watered,105,Crescentiacujete,tree,-0.47,-1.092,-0.622,NA,NA,NA,NA,22.2368,11_May_15,transition
2,watered,181,Crescentiacujete,tree,-0.4,-1.111,-0.711,NA,NA,NA,NA,27.076,5_May_15,transition
2,watered,169,Dipteryxoleifera,tree,-0.732,-1.112,-0.38,NA,NA,NA,NA,24.5512,8_May_15,transition
2,watered,179,Dipteryxoleifera,tree,-0.382,-1.432,-1.05,NA,NA,NA,NA,32.9672,4_May_15,transition
2,watered,152,Hieronymaalchorneoides,tree,-0.307,-0.931,-0.624,NA,NA,NA,NA,21.816,9_May_15,transition
2,watered,193,Hieronymaalchorneoides,tree,-0.476,-0.926,-0.45,NA,NA,NA,NA,22.4472,11_May_15,transition
2,watered,172,Huracrepitans,tree,-0.368,-0.574,-0.206,NA,NA,NA,NA,24.0252,6_May_15,transition
2,watered,198,Huracrepitans,tree,-0.611,-1.621,-1.01,NA,NA,NA,NA,24.3408,8_May_15,transition
2,watered,131,Swieteniamacrophylla,tree,-0.46,-1.087,-0.627,NA,NA,NA,NA,23.2362,5_May_15,transition
2,watered,142,Swieteniamacrophylla,tree,-0.722,-1.835,-1.113,NA,NA,NA,NA,26.9182,6_May_15,transition
2,watered,159,Terminaliaamazonia,tree,-0.544,-0.811,-0.267,NA,NA,NA,NA,25.3928,12_May_15,transition
2,watered,199,Terminaliaamazonia,tree,-0.453,-1.145,-0.692,NA,NA,NA,NA,21.1848,9_May_15,transition
3,watered,204,Callichlamyslatifolia,liana,-0.298,-1.24,-0.942,NA,NA,NA,NA,34.5151,4_May_15,transition
3,watered,260,Davillakunthii,liana,-0.262,-1.073,-0.811,NA,NA,NA,NA,40.8056,6_May_15,transition
3,watered,284,Davillakunthii,liana,-0.291,-1,-0.709,NA,NA,NA,NA,30.4126,12_May_15,transition
3,watered,234,Doliocarpusmajor,liana,-0.063,-1.513,-1.45,NA,NA,NA,NA,33.6946,4_May_15,transition
3,watered,205,Machaeriummilleflorum,liana,-0.25,-0.42,-0.17,NA,NA,NA,NA,24.3956,12_May_15,transition
3,watered,297,Machaeriummilleflorum,liana,-0.232,-0.552,-0.32,NA,NA,NA,NA,38.0159,5_May_15,transition
3,watered,231,Maripapanamensis,liana,-0.502,-1.523,-1.021,NA,NA,NA,NA,21.1136,8_May_15,transition
3,watered,286,Maripapanamensis,liana,-0.698,-0.913,-0.215,NA,NA,NA,NA,25.599,9_May_15,transition
3,watered,266,Dipteryxoleifera,tree,-0.644,-1.567,-0.923,NA,NA,NA,NA,36.7578,9_May_15,transition
3,watered,269,Hieronymaalchorneoides,tree,-0.702,-1.26,-0.558,NA,NA,NA,NA,32.4912,9_May_15,transition
3,watered,288,Hieronymaalchorneoides,tree,-0.252,-0.829,-0.577,NA,NA,NA,NA,40.8603,6_May_15,transition
3,watered,202,Huracrepitans,tree,-0.774,-1.053,-0.279,NA,NA,NA,NA,27.0212,5_May_15,transition
3,watered,281,Swieteniamacrophylla,tree,-0.82,-1.35,-0.53,NA,NA,NA,NA,24.9426,9_May_15,transition
3,watered,221,Terminaliaamazonia,tree,-0.135,-1.164,-1.029,NA,NA,NA,NA,27.3494,8_May_15,transition
3,watered,236,Terminaliaamazonia,tree,-0.222,-1.287,-1.065,NA,NA,NA,NA,37.9065,4_May_15,transition
4,unwatered,306,Callichlamyslatifolia,liana,-0.251,-0.451,-0.2,NA,NA,NA,NA,28.8263,8_May_15,transition
4,unwatered,394,Callichlamyslatifolia,liana,-0.225,-1.177,-0.952,NA,NA,NA,NA,29.428,6_May_15,transition
4,unwatered,320,Davillakunthii,liana,-0.098,-1.002,-0.904,NA,NA,NA,NA,32.3818,4_May_15,transition
4,unwatered,330,Davillakunthii,liana,-0.294,-1.186,-0.892,NA,NA,NA,NA,32.2724,6_May_15,transition
4,unwatered,318,Doliocarpusmajor,liana,-0.22,-1.087,-0.867,NA,NA,NA,NA,27.2947,8_May_15,transition
4,unwatered,329,Doliocarpusmajor,liana,-0.145,-0.967,-0.822,NA,NA,NA,NA,30.7408,5_May_15,transition
4,unwatered,359,Machaeriummilleflorum,liana,-0.395,-0.432,-0.037,NA,NA,NA,NA,28.1699,9_May_15,transition
4,unwatered,397,Machaeriummilleflorum,liana,-0.431,-0.548,-0.117,NA,NA,NA,NA,24.0674,12_May_15,transition
4,unwatered,383,Maripapanamensis,liana,-0.301,-1.001,-0.7,NA,NA,NA,NA,27.7323,9_May_15,transition
4,unwatered,385,Maripapanamensis,liana,-0.125,-0.574,-0.449,NA,NA,NA,NA,26.2007,5_May_15,transition
4,unwatered,363,Paulliniapinnata,liana,-0.155,-1.723,-1.568,NA,NA,NA,NA,31.5066,4_May_15,transition
4,unwatered,389,Paulliniapinnata,liana,-0.381,-1.232,-0.851,NA,NA,NA,NA,27.0212,9_May_15,transition
4,unwatered,302,Crescentiacujete,tree,-0.491,-1.247,-0.756,NA,NA,NA,NA,27.6776,12_May_15,transition
4,unwatered,349,Crescentiacujete,tree,-0.625,-1.263,-0.638,NA,NA,NA,NA,30.3032,11_May_15,transition
4,unwatered,324,Dipteryxoleifera,tree,-0.277,-0.604,-0.327,NA,NA,NA,NA,31.069,6_May_15,transition
4,unwatered,382,Dipteryxoleifera,tree,-0.431,-0.792,-0.361,NA,NA,NA,NA,23.3016,11_May_15,transition
4,unwatered,400,Huracrepitans,tree,-0.69,-1.208,-0.518,NA,NA,NA,NA,21.4965,9_May_15,transition
4,unwatered,313,Swieteniamacrophylla,tree,-0.764,-0.942,-0.178,NA,NA,NA,NA,30.3032,11_May_15,transition
4,unwatered,388,Swieteniamacrophylla,tree,-0.643,-1.643,-1,NA,NA,NA,NA,27.24,12_May_15,transition
4,unwatered,319,Terminaliaamazonia,tree,-0.321,-1.274,-0.953,NA,NA,NA,NA,31.5066,6_May_15,transition
4,unwatered,358,Terminaliaamazonia,tree,-0.26,-0.737,-0.477,NA,NA,NA,NA,29.975,5_May_15,transition
5,unwatered,402,Davillakunthii,liana,-1.056,-1.136,-0.08,NA,NA,NA,NA,24.0312,11_May_15,transition
5,unwatered,422,Davillakunthii,liana,-0.498,-0.792,-0.294,NA,NA,NA,NA,22.6616,12_May_15,transition
5,unwatered,407,Doliocarpusmajor,liana,-0.391,-0.817,-0.426,NA,NA,NA,NA,20.7784,11_May_15,transition
5,unwatered,436,Doliocarpusmajor,liana,-0.176,-1.146,-0.97,NA,NA,NA,NA,23.9028,8_May_15,transition
5,unwatered,414,Machaeriummilleflorum,liana,-0.224,-0.415,-0.191,NA,NA,NA,NA,25.358,6_May_15,transition
5,unwatered,483,Machaeriummilleflorum,liana,-0.261,-0.375,-0.114,NA,NA,NA,NA,28.568,6_May_15,transition
5,unwatered,420,Maripapanamensis,liana,-0.387,-1.835,-1.448,NA,NA,NA,NA,31.4784,4_May_15,transition
5,unwatered,463,Maripapanamensis,liana,-0.424,-1.196,-0.772,NA,NA,NA,NA,22.4904,9_May_15,transition
5,unwatered,452,Crescentiacujete,tree,-0.202,-1.128,-0.926,NA,NA,NA,NA,27.1128,4_May_15,transition
5,unwatered,491,Crescentiacujete,tree,-0.392,-1.586,-1.194,NA,NA,NA,NA,21.7628,8_May_15,transition
5,unwatered,408,Swieteniamacrophylla,tree,-0.864,-0.981,-0.117,NA,NA,NA,NA,21.4204,12_May_15,transition
5,unwatered,471,Swieteniamacrophylla,tree,-1.07,-1.795,-0.725,NA,NA,NA,NA,21.1208,11_May_15,transition
5,unwatered,473,Swieteniamacrophylla,tree,-0.712,-1.408,-0.696,NA,NA,NA,NA,22.2336,11_May_15,transition
5,unwatered,401,Terminaliaamazonia,tree,-0.56,-1.185,-0.625,NA,NA,NA,NA,21.4204,11_May_15,transition
5,unwatered,459,Terminaliaamazonia,tree,-0.289,-0.854,-0.565,NA,NA,NA,NA,21.506,8_May_15,transition
6,watered,596,Callichlamyslatifolia,liana,-0.373,-0.395,-0.022,NA,NA,NA,NA,26.5136,11_May_15,transition
6,watered,597,Callichlamyslatifolia,liana,-0.25,-1.095,-0.845,NA,NA,NA,NA,24.8016,11_May_15,transition
6,watered,530,Davillakunthii,liana,-0.311,-1.036,-0.725,NA,NA,NA,NA,23.86,11_May_15,transition
6,watered,578,Davillakunthii,liana,-0.334,-1.303,-0.969,NA,NA,NA,NA,28.0544,6_May_15,transition
6,watered,564,Doliocarpusmajor,liana,-0.206,-1.014,-0.808,NA,NA,NA,NA,24.93,9_May_15,transition
6,watered,583,Doliocarpusmajor,liana,-0.258,-1.382,-1.124,NA,NA,NA,NA,28.14,4_May_15,transition
6,watered,525,Machaeriummilleflorum,liana,-0.402,-0.854,-0.452,NA,NA,NA,NA,22.7472,9_May_15,transition
6,watered,535,Machaeriummilleflorum,liana,-0.279,-1.682,-1.403,NA,NA,NA,NA,29.0816,4_May_15,transition
6,watered,588,Maripapanamensis,liana,-0.138,-1.248,-1.11,NA,NA,NA,NA,30.708,4_May_15,transition
6,watered,593,Maripapanamensis,liana,-0.245,-1.595,-1.35,NA,NA,NA,NA,31.1788,5_May_15,transition
6,watered,584,Paulliniapinnata,liana,-0.283,-1.805,-1.522,NA,NA,NA,NA,28.7392,5_May_15,transition
6,watered,586,Paulliniapinnata,liana,-0.225,-1.934,-1.709,NA,NA,NA,NA,33.1904,4_May_15,transition
6,watered,502,Crescentiacujete,tree,-0.508,-1.252,-0.744,NA,NA,NA,NA,23.7316,9_May_15,transition
6,watered,523,Crescentiacujete,tree,-0.418,-1.503,-1.085,NA,NA,NA,NA,32.42,4_May_15,transition
6,watered,576,Dipteryxoleifera,tree,-0.614,-1.843,-1.229,NA,NA,NA,NA,26.8988,11_May_15,transition
6,watered,595,Dipteryxoleifera,tree,-0.427,-1.073,-0.646,NA,NA,NA,NA,25.2724,5_May_15,transition
6,watered,561,Hieronymaalchorneoides,tree,-0.306,-0.702,-0.396,NA,NA,NA,NA,28.9104,5_May_15,transition
6,watered,598,Hieronymaalchorneoides,tree,-0.136,-1.537,-1.401,NA,NA,NA,NA,33.8752,4_May_15,transition
6,watered,537,Swieteniamacrophylla,tree,-0.691,-2.703,-2.012,NA,NA,NA,NA,24.6304,12_May_15,transition
6,watered,560,Swieteniamacrophylla,tree,-0.362,-1.952,-1.59,NA,NA,NA,NA,30.0232,4_May_15,transition
6,watered,515,Terminaliaamazonia,tree,-0.353,-1.412,-1.059,NA,NA,NA,NA,22.4048,11_May_15,transition
6,watered,594,Terminaliaamazonia,tree,-0.463,-1.411,-0.948,NA,NA,NA,NA,23.004,9_May_15,transition
7,unwatered,673,Callichlamyslatifolia,liana,-0.25,-1.111,-0.861,NA,NA,NA,NA,25.3128,5_May_15,transition
7,unwatered,691,Callichlamyslatifolia,liana,-0.117,-0.443,-0.326,NA,NA,NA,NA,24.7192,4_May_15,transition
7,unwatered,628,Davillakunthii,liana,-0.382,-1.917,-1.535,NA,NA,NA,NA,24.2952,6_May_15,transition
7,unwatered,699,Davillakunthii,liana,-0.41,-0.831,-0.421,NA,NA,NA,NA,23.108,5_May_15,transition
7,unwatered,624,Doliocarpusmajor,liana,-0.296,-1.367,-1.071,NA,NA,NA,NA,24.0408,9_May_15,transition
7,unwatered,685,Doliocarpusmajor,liana,-0.212,-1.435,-1.223,NA,NA,NA,NA,22.1752,9_May_15,transition
7,unwatered,670,Machaeriummilleflorum,liana,-0.196,-1.521,-1.325,NA,NA,NA,NA,22.9808,9_May_15,transition
7,unwatered,696,Machaeriummilleflorum,liana,-0.221,-0.52,-0.299,NA,NA,NA,NA,23.108,8_May_15,transition
7,unwatered,650,Maripapanamensis,liana,-0.501,-1.302,-0.801,NA,NA,NA,NA,20.3096,12_May_15,transition
7,unwatered,679,Maripapanamensis,liana,-0.921,-1.103,-0.182,NA,NA,NA,NA,24.9312,11_May_15,transition
7,unwatered,603,Paulliniapinnata,liana,-0.18,-1.76,-1.58,NA,NA,NA,NA,30.9944,5_May_15,transition
7,unwatered,686,Paulliniapinnata,liana,-0.498,-0.792,-0.294,NA,NA,NA,NA,23.1928,12_May_15,transition
7,unwatered,682,Crescentiacujete,tree,-0.61,-1.482,-0.872,NA,NA,NA,NA,22.5992,12_May_15,transition
7,unwatered,633,Dipteryxoleifera,tree,-0.252,-1.044,-0.792,NA,NA,NA,NA,26.6696,5_May_15,transition
7,unwatered,668,Hieronymaalchorneoides,tree,-0.34,-1.154,-0.814,NA,NA,NA,NA,26.7544,4_May_15,transition
7,unwatered,602,Swieteniamacrophylla,tree,-0.449,-1.553,-1.104,NA,NA,NA,NA,24.8464,9_May_15,transition
7,unwatered,616,Swieteniamacrophylla,tree,-0.197,-1.483,-1.286,NA,NA,NA,NA,28.2808,6_May_15,transition
7,unwatered,605,Terminaliaamazonia,tree,-0.271,-1.114,-0.843,NA,NA,NA,NA,22.2176,12_May_15,transition
7,unwatered,608,Terminaliaamazonia,tree,-0.111,-1.091,-0.98,NA,NA,NA,NA,22.9384,9_May_15,transition
8,watered,728,Callichlamyslatifolia,liana,-0.24,-1.367,-1.127,NA,NA,NA,NA,25.5672,9_May_15,transition
8,watered,739,Callichlamyslatifolia,liana,-0.146,-0.628,-0.482,NA,NA,NA,NA,27.1784,5_May_15,transition
8,watered,703,Davillakunthii,liana,-0.081,-1.22,-1.139,NA,NA,NA,NA,25.3128,8_May_15,transition
8,watered,705,Davillakunthii,liana,-0.129,-0.756,-0.627,NA,NA,NA,NA,22.048,8_May_15,transition
8,watered,707,Doliocarpusmajor,liana,-0.442,-1.022,-0.58,NA,NA,NA,NA,27.0512,6_May_15,transition
8,watered,709,Doliocarpusmajor,liana,-0.304,-1.019,-0.715,NA,NA,NA,NA,26.076,5_May_15,transition
8,watered,712,Machaeriummilleflorum,liana,-0.275,-1.692,-1.417,NA,NA,NA,NA,30.9096,5_May_15,transition
8,watered,787,Machaeriummilleflorum,liana,-0.37,-1.292,-0.922,NA,NA,NA,NA,24.0408,11_May_15,transition
8,watered,752,Maripapanamensis,liana,-0.394,-1.35,-0.956,NA,NA,NA,NA,23.7864,11_May_15,transition
8,watered,734,Paulliniapinnata,liana,-0.327,-2.309,-1.982,NA,NA,NA,NA,27.0088,6_May_15,transition
8,watered,740,Paulliniapinnata,liana,-0.604,-1.608,-1.004,NA,NA,NA,NA,26.288,9_May_15,transition
8,watered,762,Dipteryxoleifera,tree,-0.452,-1.35,-0.898,NA,NA,NA,NA,23.8288,11_May_15,transition
8,watered,791,Dipteryxoleifera,tree,-0.502,-1.95,-1.448,NA,NA,NA,NA,27.6024,6_May_15,transition
8,watered,776,Hieronymaalchorneoides,tree,-0.371,-0.905,-0.534,NA,NA,NA,NA,25.3128,11_May_15,transition
8,watered,777,Hieronymaalchorneoides,tree,-0.391,-0.916,-0.525,NA,NA,NA,NA,26.2456,9_May_15,transition
8,watered,781,Huracrepitans,tree,-0.358,-1.435,-1.077,NA,NA,NA,NA,36.4216,4_May_15,transition
8,watered,720,Swieteniamacrophylla,tree,-0.571,-2.37,-1.799,NA,NA,NA,NA,25.3128,8_May_15,transition
8,watered,800,Swieteniamacrophylla,tree,-0.641,-2.343,-1.702,NA,NA,NA,NA,19.6312,9_May_15,transition
8,watered,732,Terminaliaamazonia,tree,-0.337,-1.215,-0.878,NA,NA,NA,NA,26.7544,6_May_15,transition
8,watered,733,Terminaliaamazonia,tree,-0.261,-1.418,-1.157,NA,NA,NA,NA,26.1608,5_May_15,transition
9,watered,899,Callichlamyslatifolia,liana,-0.324,-1.193,-0.869,NA,NA,NA,NA,29.7312,12_May_15,transition
9,watered,831,Davillakunthii,liana,-0.19,-1.95,-1.76,NA,NA,NA,NA,27.5112,4_May_15,transition
9,watered,850,Davillakunthii,liana,-0.449,-0.824,-0.375,NA,NA,NA,NA,31.8624,5_May_15,transition
9,watered,882,Doliocarpusmajor,liana,-0.393,-0.982,-0.589,NA,NA,NA,NA,29.4648,5_May_15,transition
9,watered,890,Doliocarpusmajor,liana,-0.11,-1.79,-1.68,NA,NA,NA,NA,26.9784,6_May_15,transition
9,watered,829,Machaeriummilleflorum,liana,-0.389,-1.594,-1.205,NA,NA,NA,NA,26.9784,9_May_15,transition
9,watered,880,Machaeriummilleflorum,liana,-0.164,-0.774,-0.61,NA,NA,NA,NA,25.0692,8_May_15,transition
9,watered,819,Maripapanamensis,liana,-0.541,-1.335,-0.794,NA,NA,NA,NA,23.4264,12_May_15,transition
9,watered,883,Paulliniapinnata,liana,-0.257,-3.107,-2.85,NA,NA,NA,NA,27.6,9_May_15,transition
9,watered,889,Paulliniapinnata,liana,-0.46,-2.235,-1.775,NA,NA,NA,NA,37.2792,4_May_15,transition
9,watered,838,Hieronymaalchorneoides,tree,-0.402,-1.38,-0.978,NA,NA,NA,NA,26.0016,9_May_15,transition
9,watered,854,Hieronymaalchorneoides,tree,-0.391,-1.33,-0.939,NA,NA,NA,NA,27.156,12_May_15,transition
9,watered,858,Huracrepitans,tree,-0.561,-1.048,-0.487,NA,NA,NA,NA,26.6232,11_May_15,transition
9,watered,840,Terminaliaamazonia,tree,-0.076,-0.916,-0.84,NA,NA,NA,NA,22.6272,6_May_15,transition
9,watered,870,Terminaliaamazonia,tree,-0.198,-1.875,-1.677,NA,NA,NA,NA,25.7352,8_May_15,transition
10,unwatered,904,Callichlamyslatifolia,liana,-0.427,-1.463,-1.036,NA,NA,NA,NA,26.49,9_May_15,transition
10,unwatered,971,Callichlamyslatifolia,liana,-0.334,-1.202,-0.868,NA,NA,NA,NA,21.7392,11_May_15,transition
10,unwatered,912,Davillakunthii,liana,-0.148,-1.802,-1.654,NA,NA,NA,NA,26.9784,5_May_15,transition
